,Actual,LR_Predicted,RFR_Predicted
2467,4338,5162.51,6170.203487650526
2468,6469,6553.19,7447.612482105149
2469,5935,6273.265,6545.861645335261
2470,7823,8077.81,8609.462241492927
2471,13453,13879.97,14325.78969786265
2472,2970,3396.37,4201.030610638885
2473,2863,3252.06,3944.3010524793517
2474,5331,5338.32,5732.751992504199
2475,2562,2611.57,3112.5181491462254
2476,720,677.95,261.119600563532
2477,1100,1120.99,1798.3970326516542
2478,2510,2680.71,3148.502052449998
2479,2734,2482.01,3060.4604964026566
2480,7142,6517.9,7337.491559981188
2481,4997,4901.13,5358.356788345614
2482,3991,3953.25,3884.1761854848796
2483,818,767.38,1062.8761024970927
2484,7157,6522.27,8029.393576182298
2485,499,495.82,-68.71049370164747
2486,3354,3395.32,4170.136084142523
2487,419,422.41,592.8725295290496
2488,586,614.82,104.07709321486982
2489,2874,2749.36,3873.8923272731827
2490,2196,2375.85,2883.7580392299787
2491,1773,2045.07,2869.495722878426
2492,1355,1352.07,1376.3277830516254
2493,2501,2321.06,2761.5201273819266
2494,504,529.44,705.0526582099865
2495,10817,10497.08,10373.4503179009
2496,6846,6439.03,6364.803834874601
2497,766,780.16,1530.2910588499549
2498,645,672.12,655.1568830103952
2499,490,548.08,-486.2880452179379
2500,3945,5284.68,2760.8265141636825
2501,405,431.73,-1450.7051813584249
2502,1746,1709.93,1909.978655595769
2503,3548,3623.9325,3173.7199647832676
2504,1773,2727.43,-348.1507279184998
2505,945,921.43,934.9365997877376
2506,2829,3173.54,4055.3682203488374
2507,5500,5733.97,5689.6180552259575
2508,622,721.01,1203.9130252232967
2509,1867,2133.57,2235.049982958297
2510,698,660.68,-80.88959842585291
2511,2473,2654.29,3574.556513404213
2512,3951,4620.33,4971.568291622084
2513,2052,2110.82,1635.0540734455162
2514,15143,15142.876666666665,13803.03774908044
2515,1262,1389.56,575.6261306162933
2516,3099,3275.78,2498.414419133863
2517,5559,5140.74,5474.924556474965
2518,458,466.9,467.36333130168987
2519,1340,1436.37,1539.9585635671574
2520,999,993.36,1237.9227946107321
2521,450,603.29,-633.6270533090446
2522,739,800.47,795.2945954274328
2523,600,528.84,217.6646044692343
2524,710,714.6,805.6464772888448
2525,473,514.91,-664.7555381743978
2526,17143,15307.86,11134.574373091436
2527,6194,8204.96,9316.998205542248
2528,7697,6750.02,6718.695283694198
2529,4836,5027.97,5835.918383727365
2530,7283,7003.69,7808.190207179681
2531,894,934.56,710.05856700409
2532,2079,2015.27,2753.0156668223676
2533,3278,3374.22,4174.0466765858055
2534,1206,1292.75,838.8388787649551
2535,10951,10550.02,10097.036607786027
2536,3615,4656.96,4940.353699309719
2537,2662,2384.71,2857.8837614400372
2538,6053,6296.89,7170.457962168471
2539,961,958.78,1378.860304859636
2540,734,775.75,977.9661525095707
2541,8486,7714.4,8056.170796664856
2542,900,795.36,730.7900262034736
2543,8279,6732.16,6583.989583264611
2544,978,1083.22,-26.449862388101792
2545,734,758.26,875.7802741295791
2546,1250,1248.03,1170.3858503854722
2547,1781,1706.25,1928.6202175827775
2548,1017,961.79,1216.0102003434213
2549,9901,10165.05,8581.494458899779
2550,2290,2260.65,3006.362373623619
2551,3024,2656.16,3622.545267306102
2552,2437,2589.63,3497.989382721489
2553,5364,5323.41,5681.894860347413
2554,3676,4395.701666666666,4416.466929395061
2555,1422,1675.05,1905.3582738283612
2556,2546,1968.8,2794.3292037285405
2557,3612,4230.475,4784.084931270825
2558,1949,2252.65,1937.4594299483442
2559,3247,3067.52,4145.969235788658
2560,789,805.23,1111.9111741970219
2561,561,607.6,105.63562229993795
2562,4827,5383.86,5769.466870016249
2563,612,606.68,-335.0054527604434
2564,1400,1343.4025,1390.851682226269
2565,3387,3893.53,4669.490454466504
2566,658,709.82,557.8569091197305
2567,3972,3673.27,4543.965051383117
2568,447,517.8,-1079.8383080491494
2569,977,1024.74,2087.313680730847
2570,6630,6615.93,6787.785337452481
2571,14581,14553.56,13752.494398302422
2572,1174,1020.12,1553.6437635604752
2573,2218,2122.56,2472.8490288866415
2574,2801,4198.92,1969.0295244668587
2575,470,491.0,587.9896333608567
2576,507,532.33,-210.931189576796
2577,1368,1468.13,1385.7267909551797
2578,676,766.62,995.7781085274364
2579,1802,1936.96,2523.362800078875
2580,575,566.06,913.1786312445629
2581,6999,6400.19,6229.557884821941
2582,1343,1442.47,1530.4041645661118
2583,6887,6851.61,8078.158188494514
2584,4538,5077.18,3980.897281599629
2585,811,783.25,954.1523193234925
2586,4162,4302.9,3746.250983247022
2587,6990,8626.21,9945.645449632248
2588,5632,6367.22,6416.9000854453225
2589,4345,10168.31,6384.931443047441
2590,540,564.57,-1012.5003717761992
2591,3115,3284.37,3520.34044372265
2592,2658,2592.8433333333332,3717.313132424343
2593,3220,3377.6,4227.077990393585
2594,13622,11584.11,11451.440573318469
2595,575,555.54,851.0202533440265
2596,4181,3792.57,4380.9130505097655
2597,4029,3108.07,3971.3832080820775
2598,3674,4325.56,4850.232727316865
2599,593,525.65,-775.9935047626668
2600,2918,2865.34,3597.301706112303
2601,3160,3319.17,2905.6124792965425
2602,1246,1421.71,1492.817454800213
2603,1001,1445.65,-2007.6861491624977
2604,3546,3973.4,4121.324766134141
2605,2583,2578.61,3081.4461549366906
2606,6455,7014.07,7850.874516994506
2607,1169,1093.4,1492.490053018665
2608,1233,1329.17,2125.3723373403564
2609,576,687.4,-27.381354061229104
2610,949,1041.47,1124.362761732542
2611,794,756.36,603.8151938349802
2612,4273,5092.79,5491.92339988761
2613,716,920.18,142.38886666188728
2614,4112,4197.8,4270.945821063977
2615,844,739.915,674.3047439277102
2616,1003,783.13,1518.4805298956012
2617,7665,7501.52,6575.26545150054
2618,6300,6333.74,6709.875615050764
2619,3241,3077.91,3790.907792152418
2620,3844,4529.91,4264.023468178562
2621,6194,6028.69,6815.177149711958
2622,3998,4946.29,5541.871675164325
2623,7840,11091.38,11690.737158464442
2624,1081,886.54,186.70532321152587
2625,2646,2615.03,3154.277015327077
2626,1930,1958.8,1533.69996964246
2627,675,614.89,-441.9928823256523
2628,2067,2109.69,3132.125497828439
2629,1963,1941.39,2739.495773591594
2630,1272,1234.38,1103.7467908558901
2631,3246,3926.14,3934.0972334112685
2632,571,596.74,18.884757694228938
2633,982,1023.89,1408.3612905239802
2634,13234,13259.46,10812.361740152715
2635,7255,7786.69,7593.600420857086
2636,11526,13211.2,13787.64446733648
2637,15249,16043.37,13910.968148879621
2638,8619,9501.05,7463.698375353495
2639,6321,7476.41,7542.919875600528
2640,4404,4362.22,4776.293793154281
2641,3998,4043.41,3529.3331025536036
2642,4260,4695.5,5472.778256319247
2643,1323,1660.69,1961.2014804488026
2644,4284,4506.82,5287.657339938687
2645,8681,8457.96,9600.5203584577
2646,716,868.47,13.822926241485675
2647,4839,5025.97,5870.663330992301
2648,10497,10265.64,10791.96740631128
2649,9548,9629.7,7790.941175781751
2650,380,449.22,-1645.2208905726993
2651,2030,2469.49,3011.0392288426915
2652,2239,2553.91,2918.0769520667004
2653,13908,15552.88,14512.731599619821
2654,3105,3107.916666666667,4291.744399816513
2655,6130,5797.23,6461.226649761985
2656,9331,7908.12,8524.157565709693
2657,4624,4358.57,4439.058769208656
2658,4586,4365.85,4866.997823593135
2659,3773,4013.61,4757.289037668333
2660,2008,2159.5,1709.7837910083526
2661,7283,7097.7,7776.0682928609185
2662,729,669.78,8.091695261960922
2663,477,555.44,-996.0332046845942
2664,627,683.87,1200.2004223221084
2665,5806,5687.81,5903.089151615352
2666,13654,14654.13,15907.922299846412
2667,1563,1606.7,1644.3613395222783
2668,2840,2838.8,3478.02532873606
2669,3116,3357.06,3520.3240286521236
2670,4580,4826.21,5256.20089606688
2671,3495,3493.86,4361.193001012931
2672,5028,5498.8,5610.572446975121
2673,675,649.34,92.99837969899909
2674,1705,1579.38,1930.9338285299
2675,899,933.88,1364.9262276243762
2676,3679,3441.19,3850.667738264183
2677,1819,1960.48,2547.507081428646
2678,695,703.43,931.6208508731597
2679,4579,4208.6,4851.1368836367365
2680,1026,917.08,1045.4256517970007
2681,1176,1466.94,803.4804341703266
2682,8014,9587.14,8311.922202153251
2683,884,972.0,931.7711634382276
2684,745,787.95,801.7752676124119
2685,906,1005.22,1541.8169810020845
2686,6734,6408.585357142857,6110.375490683792
2687,7500,5998.13,6527.58882118922
2688,18304,15755.02,16452.02346974591
2689,754,787.03,530.6957789318385
2690,3520,3576.95,3837.99809711712
2691,1227,1188.49,574.4148856302536
2692,5292,5152.52,5436.962846617875
2693,4201,4329.28,4990.543074763542
2694,3535,3564.85,4348.353486309801
2695,979,961.38,1681.7534206453292
2696,5291,5047.26,5572.4531091150675
2697,4969,5054.1,5904.801262523316
2698,8828,11551.01,10252.358276304712
2699,2381,2428.54,2999.8922988762693
2700,7695,9928.51,9652.162984510676
2701,2564,2893.26,2894.543228287651
2702,5183,6318.0,6926.747490289174
2703,4252,4422.31,5266.160847387037
2704,13079,13880.81,11495.675760419039
2705,15917,14239.327999999998,13407.094556286154
2706,3812,4207.0,4057.548508506919
2707,4579,5278.4,5756.051241817045
2708,1991,1724.77,2116.710067901166
2709,678,855.57,991.2496967081224
2710,13474,11965.11,8908.794996196833
2711,3780,3681.66,3375.721845799025
2712,15354,15956.95,23262.667922808512
2713,760,668.22,1062.7523280878308
2714,5445,5227.29,5717.950332223085
2715,1187,1163.97,2015.4499313124456
2716,15760,15703.86,15437.210781845368
2717,5322,5504.13,7082.323983256975
2718,1293,1356.12,1330.407854694242
2719,863,857.67,1308.0754702132135
2720,645,643.1,516.6603232558446
2721,4595,4324.63,4840.355798327557
2722,9510,10167.14,10912.917343303943
2723,2551,2540.17,3325.1147390952083
2724,5490,4627.07,5255.476361191744
2725,2319,2585.4,3470.0325374283148
2726,2732,2620.48,3238.0909122755425
2727,1622,1764.95,2436.8647143945127
2728,7422,6961.42,6973.5740070757865
2729,1817,1823.59,2565.93165382641
2730,7636,9770.96,9434.30476610575
2731,545,652.98,-384.45495586381185
2732,1580,1649.26,2267.549252850702
2733,681,664.12,991.0218333413768
2734,574,530.05,-950.6042614124863
2735,18678,15017.83,14334.714673310767
2736,2817,2389.22,2732.4108332378064
2737,906,893.97,924.6243267907794
2738,898,901.39,-80.97313828552615
2739,4353,4415.86,4118.7595592863245
2740,526,593.15,186.80124722440905
2741,1046,965.91,1113.164547155815
2742,5535,4852.3,5662.059004162371
2743,5210,5373.9,5829.859193504638
2744,2076,2343.42,2255.246150237907
2745,684,774.46,1022.9124768856573
2746,14192,13661.56,12307.755338038749
2747,1124,1234.53,1578.9992328699273
2748,1592,1578.47,2105.8045882546994
2749,4229,7025.6,3616.167266314604
2750,6887,6651.13,7403.909048027879
2751,5548,4548.28,5449.437265439793
2752,5456,5427.06,5692.62899478006
2753,7018,5833.05,6558.4231832789765
2754,6841,6652.41,6093.258867724111
2755,2072,2311.55,2731.4732429468813
2756,7655,7389.0,6670.3981896000105
2757,410,490.83,-1943.8961450726683
2758,1868,1732.45,2226.2460298894466
2759,833,1019.67,790.8345677212669
2760,3852,4159.67,4492.6868920337065
2761,4260,4429.37,4543.003759304482
2762,1305,1369.47,1373.8239876557022
2763,7418,7532.69,8790.243570746417
2764,903,892.28,1349.4689809559086
2765,2737,2707.27,3177.1998187026134
2766,1607,1692.48,2181.566976900567
2767,7928,7570.58,8038.4532886247125
2768,536,546.56,619.5802104828999
2769,1020,943.9245714285715,1516.8151971616476
2770,589,645.15,330.37393704334954
2771,726,835.23,904.9928550442005
2772,16215,15116.56,12177.360507566716
2773,3773,3073.53,3818.248020071591
2774,1847,1756.66,2466.7993259177433
2775,2239,2175.01,2188.203649034895
2776,1240,1038.53,1829.3463563368105
2777,3442,3470.3,4402.657959880851
2778,7722,8276.86,9270.615459817582
2779,984,976.05,1481.0888400496815
2780,703,721.12,266.37551000570147
2781,605,705.45,578.395574426786
2782,862,858.77,1277.9271874341657
2783,3468,3304.17,3386.512905895176
2784,1591,1852.48,2192.1321888114
2785,14502,14363.9,14251.504801805722
2786,1591,1667.78,2134.036169511918
2787,2569,2453.68,2856.868091933297
2788,15092,15675.58,14338.903233066083
2789,548,659.695,403.28589731015927
2790,11115,10780.03,8181.380878529892
2791,5294,4967.95,5015.434214091983
2792,1883,1964.33,2737.6847787254924
2793,16626,16922.43,14533.789960236509
2794,5249,5372.81,5961.398650436309
2795,745,790.12,854.6021288890042
2796,18575,15290.204642857143,15374.942229319471
2797,1338,1312.62,1057.0655316931984
2798,1258,1279.2,915.9112576950802
2799,10302,11871.98,10275.058776919333
2800,723,742.63,849.9525992822
2801,2362,2344.94,2120.101705017955
2802,6532,6919.45,6856.356767032299
2803,7181,7188.03,7543.551535171331
2804,713,812.16,1174.8885175508854
2805,13811,13605.59,11019.961146397272
2806,3071,3253.96,3751.073843163588
2807,3881,3958.74,4538.196007554805
2808,2788,2703.66,3687.6122317485306
2809,781,768.75,955.8036492211868
2810,921,1070.94,1887.101362809528
2811,1094,1144.4,329.2603246542935
2812,2761,2534.87,3451.4054674838735
2813,5769,5339.61,6355.138396742572
2814,1786,1738.85,2081.6465219912902
2815,3270,3326.78,4210.922234782011
2816,17168,17956.55,17730.42603438127
2817,449,545.68,-662.6755089142962
2818,15852,15900.76,15409.93733468525
2819,1822,1718.89,2419.4779812266424
2820,2975,2896.65,3780.588034978376
2821,5224,5551.51,5720.012424732497
2822,2165,2905.68,2925.6279855039256
2823,6184,6658.98,7375.3444508115335
2824,10833,12094.16,13838.420528412245
2825,1577,1559.44,1799.7758817945132
2826,4791,4938.28,5217.1460374629505
2827,3609,5620.91,2452.617411255266
2828,2827,3298.83,4148.986583309597
2829,1207,1024.21,1754.2066630029494
2830,1584,1857.3,1712.6866769418784
2831,9540,12189.99,11988.897187022558
2832,1443,1439.49,1452.6841771814015
2833,749,786.34,394.90665173276375
2834,4582,4531.27,4794.680193628645
2835,1624,1649.15,2034.20267977919
2836,776,942.77,1382.8975169588216
2837,10832,11481.17,10408.275158634278
2838,1286,1222.9,2131.486499483075
2839,1601,1538.03,1921.2329746769074
2840,15654,13542.83,15916.799346778766
2841,8499,8270.306666666667,8716.165724486142
2842,1993,1827.5,2197.177481272104
2843,2705,2325.34,3243.2943157164555
2844,599,708.76,-885.5344613365278
2845,579,706.42,348.1370408250641
2846,504,523.81,701.331366372086
2847,3437,3735.62,4182.044659591085
2848,2203,1882.99,490.02634297035274
2849,6612,6519.61,6454.6464645607975
2850,4540,4431.58,4624.807045317766
2851,4323,3361.4666666666667,4173.680185398948
2852,4418,4856.31,5242.932860864652
2853,6088,4880.08,6076.082175242385
2854,972,849.87,914.5792097103622
2855,691,751.09,40.64265367241751
2856,1004,999.3,1564.4190354587963
2857,2812,2491.92,3540.603823542227
2858,544,633.9,1008.0214768656529
2859,3521,4104.07,3549.6123137300083
2860,894,907.38,870.2250741865055
2861,1235,1202.19,-1219.9685485243945
2862,10609,10728.3,9919.452307435164
2863,16287,15987.38,14420.97320761658
2864,574,543.99,-861.1815307487541
2865,9207,9179.18,10215.375674521332
2866,4704,5312.86,4365.125162107865
2867,1687,1623.81,2043.4169186881136
2868,1551,1542.49,1642.4773857207806
2869,741,808.4,249.42461309442388
2870,1781,1681.77,2111.2703147965176
2871,1238,1146.29,1919.7999487194525
2872,899,893.81,1287.492421637311
2873,3160,3358.37,2978.3624590521536
2874,1778,1700.48,2402.226665627035
2875,4172,5236.53,5463.5538580705825
2876,1300,1252.86,1895.5653641449562
2877,3473,3512.88,3875.713219676186
2878,2157,2049.73,2959.426522177194
2879,14292,12614.82,12239.58576803238
2880,645,654.14,714.7237910112708
2881,802,716.18,494.06322165745314
2882,789,859.72,943.8052061266644
2883,645,686.46,769.3573473015977
2884,13102,13002.06,12285.741107404885
2885,6221,6419.64,6143.837238487182
2886,462,513.22,-812.9006707169628
2887,750,849.88,936.4715299382337
2888,1141,1025.65,-510.9101584257023
2889,518,501.89,682.1267104869521
2890,773,773.54,490.9809428333533
2891,7501,6708.6,8351.845913938054
2892,6755,7118.676666666666,7925.795395843168
2893,8476,8650.62,9164.487487134713
2894,492,522.86,1109.9580268886866
2895,5174,4762.77,5424.013499558438
2896,16370,15677.31,11313.712680455068
2897,1415,1294.7533333333333,1205.4200465503418
2898,924,895.47,1407.1899660105883
2899,7938,7738.14,7716.610363561618
2900,11988,14334.315,13418.769738246434
2901,1300,1235.03,1957.6998439313606
2902,12927,14101.86,12866.416813968854
2903,1030,1043.83,1618.5165522740235
2904,13945,11977.18,10823.704754700599
2905,14543,15887.39,18284.00038146424
2906,911,795.15,664.2734852471485
2907,7812,5760.35,6704.34899306998
2908,768,862.68,538.965580478206
2909,4188,3943.35,4657.716892022079
2910,7357,6950.58,8007.629008231633
2911,1764,1847.81,2180.3840612217646
2912,3274,3190.62,3423.9596058107145
2913,2368,2249.07,2060.919477712746
2914,1419,1242.17,2484.7297472526525
2915,4735,4829.34,5307.125701540311
2916,3932,4017.57,4965.719779227107
2917,3267,3653.7,3489.1790012029364
2918,622,665.1,566.9166916523054
2919,1262,1219.62,1565.4758303117897
2920,15324,17109.62,19477.399888903186
2921,3915,3013.61,4215.1304763168955
2922,1911,1919.93,2746.3240132977585
2923,421,456.87,-919.670706318364
2924,18067,16127.5,15934.147733271055
2925,7969,7829.11,6830.265062838868
2926,723,756.68,815.2664854108316
2927,731,793.12,398.9657732050773
2928,2273,2239.54,1957.855645975156
2929,2093,2048.8,950.0836230372697
2930,7120,5197.82,5712.82524084806
2931,3640,3483.18,4657.866076315095
2932,3534,3207.66,4416.145857548528
2933,9729,10152.37,9544.354045850301
2934,2184,2318.84,2708.543907320128
2935,8629,7518.72,6720.817006663842
2936,605,634.56,427.93050484391006
2937,4466,4316.85,4820.036719127202
2938,7003,7364.44,7547.334735594184
2939,9282,8513.4,8961.464306953105
2940,3577,3439.23,4501.6792064034835
2941,4334,3563.88,3784.0360912341766
2942,1410,1465.07,1473.276029211097
2943,1031,1045.81,1836.3667336292497
2944,1865,2044.9,1338.5699253747557
2945,7796,8488.69,7099.379153879116
2946,8185,7924.27,7930.454873285819
2947,8228,7785.31,8795.241139861137
2948,759,807.95,1029.3136300561464
2949,732,677.14,104.02596691607869
2950,16778,15771.3,14559.290631283448
2951,677,632.05,-328.3855060371716
2952,7803,6771.61,7472.738159032959
2953,478,535.58,687.3634417542403
2954,921,977.79,1726.9280050012744
2955,15047,15152.91,15075.252659224423
2956,963,925.82,1087.3414096014994
2957,687,739.62,336.5897946306759
2958,2207,2130.27,3280.03410734706
2959,13513,16031.67,11154.88190058159
2960,6787,6344.57,6133.912276957386
2961,4712,5140.3,6202.429259263445
2962,4695,4746.75,5101.041357942907
2963,961,1032.55,1216.3242939378142
2964,7666,7065.19,7785.347117658772
2965,5061,4703.43,5393.659969310415
2966,2094,2025.22,2773.5780471990042
2967,5599,5524.46,5715.999371611832
2968,7744,7706.14,6480.833350561687
